Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,DE_Admin_Region,LGA_Name,DE_Admin_AREA,Prep Total,Year 1 Total,Year 2 Total,Year 3 Total,Year 4 Total,Year 5 Total,Year 6 Total,Primary Ungraded Total,Primary Total,Year 7 Total,Year 8 Total,Year 9 Total,Year 10 Total,Year 11 Total,Year 12 Total,Secondary Ungraded Total,Secondary Total,Grand Total,Year,CENSUS_TYPE
Government,1,8722,Elisabeth Murdoch College,Secondary,O,SOUTH-EASTERN VICTORIA,Frankston (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,273.0,263.0,305.0,279.4,233.4,0.0,1615.8,1615.8,2024,F
Government,1,8723,Sunbury Downs Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Hume (C),Hume Merri-bek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,155.0,115.9,125.0,98.9,67.0,0.0,721.8,721.8,2024,F
Government,1,8724,Forest Hill College,Secondary,O,NORTH-EASTERN VICTORIA,Whitehorse (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,61.0,78.0,93.0,101.0,94.0,0.0,481.0,481.0,2024,F
Government,1,8725,Patterson River Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Frankston (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,230.0,204.6,223.0,189.0,170.0,0.0,1240.6,1240.6,2024,F
Government,1,8730,St Helena Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Banyule (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,271.0,246.0,274.0,218.8,244.8,0.0,1503.6,1503.6,2024,F
Government,1,8731,Stawell Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Northern Grampians (S),Wimmera South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,52.0,55.0,70.0,50.8,41.0,0.0,324.8,324.8,2024,F
Government,1,8734,Rowville Secondary College,Secondary,O,NORTH-EASTERN VICTORIA,Knox (C),Outer Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,327.0,305.0,325.3,304.3,273.0,0.0,1862.6,1862.6,2024,F
Government,1,8736,Bass Coast College,Secondary,O,SOUTH-EASTERN VICTORIA,Bass Coast (S),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.8,305.0,272.4,284.4,282.1,183.8,0.0,1640.5,1640.5,2024,F
Government,1,8739,Sandringham College,Secondary,O,SOUTH-EASTERN VICTORIA,Bayside (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,199.0,202.0,138.6,157.7,130.3,0.0,1024.6,1024.6,2024,F
Government,1,8742,Fitzroy High School,Secondary,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,55.0,70.0,91.0,116.0,114.6,0.0,492.6,492.6,2024,F
Government,1,8743,Ashwood High School,Secondary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,200.0,148.0,146.0,145.0,111.0,0.0,933.0,933.0,2024,F
Government,1,8744,Mullauna Secondary College,Secondary,O,NORTH-EASTERN VICTORIA,Whitehorse (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,95.0,98.0,111.0,111.0,81.8,0.0,601.8,601.8,2024,F
Government,1,8745,Leongatha Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,South Gippsland (S),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,116.0,117.0,95.4,99.6,94.4,0.0,627.4,627.4,2024,F
Government,1,8746,Diamond Valley College,Secondary,O,NORTH-WESTERN VICTORIA,Nillumbik (S),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,169.0,146.0,137.0,121.9,90.9,0.0,830.8,830.8,2024,F
Government,1,8747,Blackburn English Language School,Language,O,NORTH-EASTERN VICTORIA,Whitehorse (C),Inner Eastern Melbourne,17.0,33.0,36.0,22.0,28.0,26.0,30.0,0.0,192.0,30.0,28.0,33.0,63.0,0.0,0.0,0.0,154.0,346.0,2024,F
Government,1,8748,Collingwood English Language School,Language,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,9.0,22.0,20.0,21.0,27.0,22.0,30.0,0.0,151.0,23.0,37.0,37.0,33.0,27.0,18.0,0.0,175.0,326.0,2024,F
Government,1,8749,Noble Park English Language School,Language,O,SOUTH-EASTERN VICTORIA,Greater Dandenong (C),Southern Melbourne,35.0,38.0,46.0,61.0,59.0,43.0,67.0,0.0,349.0,43.0,70.0,62.0,219.0,0.0,0.0,0.0,394.0,743.0,2024,F
Government,1,8750,Greensborough Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Banyule (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,103.0,103.0,83.0,87.8,62.8,0.0,545.6,545.6,2024,F
Government,1,8753,Ararat Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Ararat (RC),Central Highlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,46.0,64.0,55.0,61.6,30.4,0.0,333.0,333.0,2024,F
Government,1,8775,Mill Park Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Whittlesea (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,160.0,168.0,180.0,196.0,190.0,0.0,1037.0,1037.0,2024,F
Government,1,8777,Bacchus Marsh College,Secondary,O,SOUTH-WESTERN VICTORIA,Moorabool (S),Central Highlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,205.0,197.8,154.0,153.2,106.4,0.0,1016.4,1016.4,2024,F
Government,1,8783,The Grange P-12 College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Wyndham (C),Western Melbourne,82.0,82.0,96.0,113.0,91.0,123.0,138.2,0.0,725.2,199.0,224.0,223.0,223.0,198.0,157.0,0.0,1224.0,1949.2,2024,F
Government,1,8784,Springside West Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Melton (C),Brimbank Melton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,346.0,301.0,258.0,286.0,192.0,0.0,1620.0,1620.0,2024,F
Government,1,8787,Taylors Lakes Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,229.0,211.0,220.0,213.0,229.0,0.0,1342.0,1342.0,2024,F
Government,1,8790,Sunshine College,Secondary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,208.0,179.4,237.0,231.0,178.0,0.0,1193.4,1193.4,2024,F
Government,1,8791,Wallan Secondary College,Secondary,O,NORTH-EASTERN VICTORIA,Mitchell (S),Goulburn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,171.0,161.0,160.0,117.6,84.6,0.0,863.2,863.2,2024,F
Government,1,8797,Thornbury High School,Secondary,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,167.1,203.4,168.6,168.0,177.0,0.0,1089.1,1089.1,2024,F
Government,1,8798,Portland Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Glenelg (S),Wimmera South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,90.0,92.0,92.0,111.9,78.0,0.0,540.9,540.9,2024,F
Government,1,8799,Copperfield College,Secondary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,277.0,307.0,323.0,379.0,322.0,0.0,1913.0,1913.0,2024,F
Government,1,8800,Bayside P-12 College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Hobsons Bay (C),Western Melbourne,19.0,28.0,24.0,19.0,20.0,37.4,21.0,0.0,168.4,150.0,154.0,165.0,156.0,157.0,118.0,0.0,900.0,1068.4,2024,F
Government,1,8801,South Oakleigh College,Secondary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,169.0,156.0,156.0,115.7,87.9,0.0,870.6,870.6,2024,F
Government,1,8802,Swan Hill College,Secondary,O,NORTH-WESTERN VICTORIA,Swan Hill (RC),Mallee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,147.0,128.0,132.0,132.2,83.6,0.0,758.8,758.8,2024,F
Government,1,8803,Traralgon College,Secondary,O,SOUTH-EASTERN VICTORIA,Latrobe (C),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,147.0,147.0,187.1,162.0,105.8,0.0,902.9,902.9,2024,F
Government,1,8804,Mornington Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Mornington Peninsula (S),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,133.0,133.0,172.2,213.0,187.8,0.0,933.0,933.0,2024,F
Government,1,8806,Essendon Keilor College,Secondary,O,SOUTH-WESTERN VICTORIA,Moonee Valley (C),Western Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,90.0,119.0,131.0,128.0,112.0,0.0,671.0,671.0,2024,F
Government,1,8807,Brunswick Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,199.0,180.0,194.0,172.0,153.0,0.0,1091.0,1091.0,2024,F
Government,1,8808,Glen Waverley Secondary College,Secondary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,398.0,369.0,387.0,385.0,326.6,0.0,2242.6,2242.6,2024,F
Government,1,8809,Monterey Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Frankston (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,75.0,86.0,92.0,65.0,39.0,0.0,438.0,438.0,2024,F
Government,1,8811,Warrnambool College,Secondary,O,SOUTH-WESTERN VICTORIA,Warrnambool (C),Wimmera South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,193.0,216.3,208.0,228.6,138.2,0.0,1159.1,1159.1,2024,F
Government,1,8812,Viewbank College,Secondary,O,NORTH-WESTERN VICTORIA,Banyule (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,252.0,251.8,249.9,222.7,239.9,0.0,1456.3,1456.3,2024,F
Government,1,8813,Noble Park Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Greater Dandenong (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,72.0,83.0,127.0,102.0,73.0,0.0,517.0,517.0,2024,F
Government,1,8814,Baimbridge College,Secondary,O,SOUTH-WESTERN VICTORIA,Southern Grampians (S),Wimmera South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,67.0,57.0,57.4,39.0,0.0,340.4,340.4,2024,F
Government,1,8815,Yarra Hills Secondary College,Secondary,O,NORTH-EASTERN VICTORIA,Yarra Ranges (S),Outer Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,87.0,102.0,104.0,130.5,110.0,0.0,617.5,617.5,2024,F
Government,1,8816,Heathmont College,Secondary,O,NORTH-EASTERN VICTORIA,Maroondah (C),Outer Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,111.0,98.0,126.0,110.2,109.6,0.0,679.8,679.8,2024,F
Government,1,8818,Horsham College,Secondary,O,SOUTH-WESTERN VICTORIA,Horsham (RC),Wimmera South West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,167.0,163.0,180.4,253.7,125.7,0.0,1044.8,1044.8,2024,F
Government,1,8819,Melbourne Girls College,Secondary,O,NORTH-WESTERN VICTORIA,Yarra (C),North Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,254.0,242.0,241.0,217.6,221.6,0.0,1432.2,1432.2,2024,F
Government,1,8820,Western Heights Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,184.0,175.0,160.0,136.8,108.4,0.0,1009.2,1009.2,2024,F
Government,1,8821,Lowanna College,Secondary,O,SOUTH-EASTERN VICTORIA,Latrobe (C),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,213.0,188.0,183.0,158.0,120.0,0.0,1041.0,1041.0,2024,F
Government,1,8823,Templestowe College,Secondary,O,NORTH-EASTERN VICTORIA,Manningham (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,212.9,192.7,212.4,243.7,185.8,0.0,1222.5,1222.5,2024,F
Government,1,8824,Castlemaine Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Mount Alexander (S),Loddon Campaspe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,143.0,129.0,151.0,98.0,100.0,0.0,723.0,723.0,2024,F
Government,1,8827,Warragul Regional College,Secondary,O,SOUTH-EASTERN VICTORIA,Baw Baw (S),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,116.0,126.8,142.0,135.0,72.8,0.0,720.6,720.6,2024,F
Government,1,8828,Mount Rowan Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Ballarat (C),Central Highlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,140.0,146.0,131.0,79.0,35.8,0.0,657.8,657.8,2024,F
Government,1,8830,Charlton College,Pri/Sec,O,NORTH-WESTERN VICTORIA,Buloke (S),Mallee,4.0,11.0,5.0,10.0,3.0,9.0,6.0,0.0,48.0,12.0,7.0,14.2,7.2,12.4,20.4,0.0,73.2,121.2,2024,F
Government,1,8831,Wycheproof P-12 College,Pri/Sec,O,NORTH-WESTERN VICTORIA,Buloke (S),Mallee,8.0,3.0,2.0,5.0,5.0,7.0,5.0,0.0,35.0,3.0,10.0,12.8,11.6,10.8,9.6,0.0,57.8,92.8,2024,F
Government,1,8832,Birchip P-12 School,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Buloke (S),Wimmera South West,14.0,7.0,13.0,11.0,14.0,10.0,17.0,0.0,86.0,7.0,19.0,13.0,11.0,19.0,20.0,0.0,89.0,175.0,2024,F
Government,1,8833,Nhill College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Hindmarsh (S),Wimmera South West,8.0,14.0,7.0,12.0,19.0,11.0,19.0,0.0,90.0,25.0,21.0,25.0,30.0,12.5,14.3,0.0,127.8,217.8,2024,F
Government,1,8834,Sale College,Secondary,O,SOUTH-EASTERN VICTORIA,Wellington (S),Outer Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,141.0,127.0,137.9,125.9,101.9,0.0,765.7,765.7,2024,F
Government,1,8835,McClelland Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Frankston (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,174.0,203.4,184.0,191.6,112.6,0.0,1081.6,1081.6,2024,F
Government,1,8838,Western English Language School,Language,O,SOUTH-WESTERN VICTORIA,Maribyrnong (C),Western Melbourne,37.0,47.0,38.0,41.0,33.0,34.0,43.0,0.0,273.0,26.0,42.0,31.0,120.0,0.0,0.0,0.0,219.0,492.0,2024,F
Government,1,8839,Narre Warren South P-12 College,Pri/Sec,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,85.0,91.0,97.0,98.0,114.0,110.0,118.0,0.0,713.0,265.0,257.0,276.0,323.0,370.0,305.0,0.0,1796.0,2509.0,2024,F
Government,1,8841,Lara Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Greater Geelong (C),Barwon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,107.0,135.0,129.0,140.0,70.0,0.0,670.0,670.0,2024,F
Government,1,8842,Kaniva College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,West Wimmera (S),Wimmera South West,15.0,14.0,10.0,10.0,17.8,9.0,12.0,0.0,87.8,14.0,14.0,14.0,12.0,7.0,8.8,0.0,69.8,157.6,2024,F
Government,1,8843,Corryong College,Pri/Sec,O,NORTH-EASTERN VICTORIA,Towong (S),Ovens Murray,18.0,14.0,22.0,24.0,14.0,14.0,24.0,0.0,130.0,29.4,18.0,30.0,30.0,16.0,23.2,0.0,146.6,276.6,2024,F
Government,1,8845,Maryborough Education Centre,Pri/Sec,O,NORTH-WESTERN VICTORIA,Central Goldfields (S),Loddon Campaspe,32.0,30.0,33.0,32.0,43.0,53.0,56.0,18.0,297.0,100.0,105.0,116.0,108.9,80.0,76.6,40.0,626.5,923.5,2024,F
Government,1,8846,The Lakes South Morang College,Pri/Sec,O,NORTH-WESTERN VICTORIA,Whittlesea (C),North Eastern Melbourne,45.0,60.0,38.0,56.0,60.0,48.0,65.0,0.0,372.0,44.0,51.0,70.0,62.0,60.0,33.0,0.0,320.0,692.0,2024,F
Government,1,8847,Point Cook Senior Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Wyndham (C),Western Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,257.1,216.7,0.0,770.8,770.8,2024,F
Government,1,8848,Manor Lakes P-12 College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Wyndham (C),Western Melbourne,120.0,148.0,163.0,187.0,185.0,206.0,179.0,0.0,1188.0,262.0,352.0,297.0,321.0,250.9,205.1,0.0,1688.0,2876.0,2024,F
Government,1,8849,Coburg High School,Secondary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,214.0,232.4,232.8,202.0,189.9,0.0,1311.1,1311.1,2024,F
Government,1,8851,Wodonga Middle Years College,Pri/Sec,O,NORTH-EASTERN VICTORIA,Wodonga (C),Ovens Murray,0.0,0.0,0.0,3.0,4.0,5.0,9.0,0.0,21.0,339.4,341.9,305.3,0.0,0.0,0.0,0.0,986.6,1007.6,2024,F
Government,1,8853,Mount Ridley P-12 College,Pri/Sec,O,NORTH-WESTERN VICTORIA,Hume (C),Hume Merri-bek,87.0,87.0,81.0,82.0,81.0,104.0,104.0,0.0,626.0,365.0,342.0,407.0,409.0,351.0,280.0,0.0,2154.0,2780.0,2024,F
Government,1,8854,Tarneit Senior College,Secondary,O,SOUTH-WESTERN VICTORIA,Wyndham (C),Western Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,442.0,391.2,0.0,1083.2,1083.2,2024,F
Government,1,8855,Echuca College,Secondary,O,NORTH-WESTERN VICTORIA,Campaspe (S),Loddon Campaspe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,113.0,119.0,135.0,117.0,74.6,0.0,651.6,651.6,2024,F
Government,1,8856,John Monash Science School,Secondary,O,NORTH-EASTERN VICTORIA,Monash (C),Inner Eastern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,229.5,226.3,0.0,655.8,655.8,2024,F
Government,1,8857,Altona College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Hobsons Bay (C),Western Melbourne,31.0,32.0,32.0,44.0,45.0,24.0,32.0,0.0,240.0,98.0,91.0,83.0,84.0,60.3,32.2,0.0,448.5,688.5,2024,F
Government,1,8858,Dandenong High School,Secondary,O,SOUTH-EASTERN VICTORIA,Greater Dandenong (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,212.0,238.0,256.0,242.0,245.0,0.0,1367.0,1367.0,2024,F
Government,1,8859,Bass Coast Specialist School,Special,O,SOUTH-EASTERN VICTORIA,Bass Coast (S),Inner Gippsland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,68.0,2024,F
Government,1,8861,Laverton P-12 College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Hobsons Bay (C),Western Melbourne,35.0,39.0,37.0,51.0,32.0,58.0,55.0,0.0,307.0,57.0,63.0,77.0,83.0,69.0,42.0,0.0,391.0,698.0,2024,F
Government,1,8862,Hume Central Secondary College,Secondary,O,NORTH-WESTERN VICTORIA,Hume (C),Hume Merri-bek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,188.0,219.0,240.0,189.0,136.0,0.0,1157.0,1157.0,2024,F
Government,1,8864,Colac Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Colac-Otway (S),Barwon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,102.0,78.0,82.9,67.1,60.5,0.0,482.5,482.5,2024,F
Government,1,8865,Nossal High School,Secondary,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,208.0,206.6,207.8,0.0,830.4,830.4,2024,F
Government,1,8866,Suzanne Cory High School,Secondary,O,SOUTH-WESTERN VICTORIA,Wyndham (C),Western Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,234.0,247.0,239.5,0.0,928.5,928.5,2024,F
Government,1,8867,Keysborough Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Greater Dandenong (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,332.0,355.0,348.0,394.3,282.0,0.0,2068.3,2068.3,2024,F
Government,1,8868,Hallam Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,69.0,0.0,104.0,150.0,105.0,0.0,505.0,505.0,2024,F
Government,1,8869,Gleneagles Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,164.0,237.0,212.0,266.0,229.0,0.0,1283.0,1283.0,2024,F
Government,1,8870,Fountain Gate Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,186.0,220.0,249.0,239.0,195.0,0.0,1266.0,1266.0,2024,F
Government,1,8872,Balmoral K-12 Community College,Pri/Sec,O,SOUTH-WESTERN VICTORIA,Southern Grampians (S),Wimmera South West,10.0,10.0,8.0,6.0,6.0,10.0,9.0,0.0,59.0,6.0,4.0,4.0,10.0,2.0,3.0,0.0,29.0,88.0,2024,F
Government,1,8873,Myrtleford P-12 College,Pri/Sec,O,NORTH-EASTERN VICTORIA,Alpine (S),Ovens Murray,19.0,26.0,20.0,28.0,25.0,36.0,38.0,0.0,192.0,34.0,45.0,21.0,41.0,29.8,22.6,0.0,193.4,385.4,2024,F
Government,1,8874,Alkira Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Casey (C),Southern Melbourne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0,339.0,361.0,328.0,306.3,247.4,0.0,1924.7,1924.7,2024,F
Government,1,8875,Somerville Secondary College,Secondary,O,SOUTH-EASTERN VICTORIA,Mornington Peninsula (S),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,150.0,115.0,82.9,78.5,26.0,0.0,587.4,587.4,2024,F
Government,1,8881,Tarneit Rise Primary School,Primary,O,SOUTH-WESTERN VICTORIA,Wyndham (C),Western Melbourne,234.0,285.0,254.0,273.0,257.0,227.0,193.0,0.0,1723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723.0,2024,F
Government,1,8882,Boort District P-12 School,Pri/Sec,O,NORTH-WESTERN VICTORIA,Loddon (S),Loddon Campaspe,8.0,12.0,14.0,7.0,19.0,10.0,13.0,0.0,83.0,13.0,19.0,17.0,11.6,28.4,22.9,0.0,111.9,194.9,2024,F
Government,1,8883,Yarrawonga College P-12,Pri/Sec,O,NORTH-EASTERN VICTORIA,Moira (S),Goulburn,63.0,70.0,72.0,66.4,96.0,72.0,86.0,0.0,525.4,97.0,83.0,87.0,97.6,65.2,49.4,0.0,479.2,1004.6,2024,F
Government,1,8884,Seymour College,Pri/Sec,O,NORTH-EASTERN VICTORIA,Mitchell (S),Goulburn,27.0,30.0,28.0,28.0,29.0,41.0,35.0,21.0,239.0,81.0,60.4,72.0,90.0,57.4,73.8,32.0,466.6,705.6,2024,F
Government,1,8886,Merbein P-10 College,Pri/Sec,O,NORTH-WESTERN VICTORIA,Mildura (RC),Mallee,37.0,29.0,35.0,35.0,37.0,29.0,49.0,0.0,251.0,113.4,101.0,85.0,98.0,0.0,0.0,0.0,397.4,648.4,2024,F
Government,1,8889,Albert Park College,Secondary,O,SOUTH-EASTERN VICTORIA,Port Phillip (C),Bayside Peninsula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,270.0,259.0,329.8,267.2,249.1,0.0,1642.1,1642.1,2024,F
Government,1,8890,Charles La Trobe P-12 College,Pri/Sec,O,NORTH-WESTERN VICTORIA,Darebin (C),North Eastern Melbourne,44.0,27.0,39.0,28.0,34.6,43.0,35.0,0.0,250.6,47.0,57.0,87.0,89.8,108.2,135.8,0.0,524.8,775.4,2024,F
Government,1,8891,Victoria University Secondary College,Secondary,O,SOUTH-WESTERN VICTORIA,Brimbank (C),Brimbank Melton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,225.0,224.0,182.0,202.0,149.0,0.0,1224.0,1224.0,2024,F
Government,1,8892,Swifts Creek P-12 School,Pri/Sec,O,SOUTH-EASTERN VICTORIA,East Gippsland (S),Outer Gippsland,3.0,4.0,5.0,8.0,6.0,6.0,4.0,0.0,36.0,9.0,8.0,10.0,7.0,12.0,7.9,0.0,53.9,89.9,2024,F
Government,1,8893,Glenroy College,Secondary,O,NORTH-WESTERN VICTORIA,Merri-bek (C),Hume Merri-bek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,73.0,82.0,82.0,78.8,59.0,0.0,456.8,456.8,2024,F
